"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100"
"sp1" 6.01081731235832 1.07134189561854 -1.00842940879165 -0.849089947196141 -2.89366732642934 -0.797640788913223 -1.84122327328591 -0.0663074468573826 -2.90192031847504 -5.22254727756112 -2.68328655618834 -5.68297922306032 -2.83867161069977 3.39110599173217 0.800344906532161 -3.86128720954903 0.585494809573343 -1.37553242940437 -3.95709692895792 -1.69872527060727 2.09746168961328 -4.23976200544474 0.839397812597241 1.80413273368774 -0.496064351980704 -5.03187903808771 -0.274087097062945 0.990484870252606 -0.666216827876813 -1.27277157407276 2.78967348213963 0.427481616985975 -4.11413650726709 -2.83020657553521 3.12580725598536 1.05935115182421 -0.313482963209581 -3.36108606046688 2.09412931730864 0.000787520413036192 0.475169240213981 2.54426510256507 1.14746823383544 -3.20388887268875 -3.58575507918422 -5.65600998475784 2.76146408318208 -0.211371232542837 -0.115355925481336 -3.98825099939717 -0.202063681224548 -3.8021389935483 -5.97686985948393 2.55357301961955 -5.35208395528222 -1.73224830395036 -3.29347254215344 1.05170507109924 -4.79726617661963 -1.60450104973669 -0.448961276526591 -1.5773192763357 1.38808795324411 7.17958465994931 1.65582887768864 -0.877651277507378 0.872900680670825 4.76525081583602 -1.93926476583819 -4.45664569090901 0.779292087935223 -3.76779408959147 -4.63322799753752 -2.7873823600863 0.156605968649828 -2.44149086591982 3.7971363331307 1.04976572923024 -1.92436779214316 0.254044801292581 0.200470186855648 -4.36076857670761 2.18393721753459 1.28313522286853 -2.3933918707511 -3.49364383612456 -3.21933115679787 2.0454089232916 0.914182088954982 2.89683535905622 3.17996808656486 -3.07603414923921 -0.0494242440219115 0.475631929438002 -6.01602282471545 -2.94887625473555 1.85612278785726 0.350043219323187 -6.40286221054332 1.03169335512271
"sp2" 0.465763860361778 -0.0838289690463154 1.74624340096103 3.32401195289471 -1.68735745338253 2.40205397271144 1.67500306399987 4.20785184378747 -0.616138486970049 3.75528436849422 0.583613922433269 -4.36437409888197 -1.34891978737893 -0.708763902975327 -4.02256342452432 -0.0325732750675937 2.14705844055669 -0.77509016956461 1.30680959030087 -3.45196498955481 0.781065707012064 -4.31911968416304 1.11992171734142 0.99033027534674 -1.41724069545341 1.81735853645026 -2.28843937903232 -1.11986673552227 4.18497568878207 -5.37901659863421 1.25102062564194 -2.44265916422503 0.476354350813547 -3.72409352425216 -3.41220933151134 -4.03909319320575 -1.45566213840011 2.31063172110715 1.58922811425401 3.66732460893096 3.21569182076864 3.31747504203522 -0.0889695344875241 -0.770373200375909 0.60209604185981 -0.827852226672866 -1.96799925994483 -2.74212053539949 1.89296572106333 2.58969589337099 2.90775395143501 -2.13455835176478 0.683916519631081 -3.79154476685655 -2.16092681124768 -1.42861907599688 3.2735144957606 4.11562700043226 -5.46813942290203 0.498195162108499 -1.24136252726173 -1.93845245230427 -0.23414634504011 3.22542129352638 -1.47921412322704 -0.426290747055184 -3.64687013959488 2.78179580413723 -2.2573035078939 -2.95244091676013 0.263680405525048 2.49295660218156 -2.23613195427594 -0.244343800460138 0.910366574547342 -6.52815478515468 1.73682694008742 0.740537717224411 2.57244353539444 -2.73612108430919 -2.30353324581133 -0.0123171025068916 -3.07952378493013 0.29564677928545 0.849176515934791 -5.32245911128538 3.11025690049092 -2.64595916457514 -1.10615246418813 -1.90472081820971 -2.93506137543511 1.79414998875829 3.36064889773993 -1.21560038072426 -0.47864199148449 -2.61920399307987 1.18306328909304 -0.503902138875988 -0.0957645510507553 0.115380993272625
"sp3" 0.689191091674684 -2.84385089878063 -2.20601342596183 1.3824895896512 3.09029049759957 -3.40119625284409 0.80665297676447 2.12529400042358 -4.24778458936963 -3.22641676364172 3.11397646939264 2.73437495810509 -4.38203042242754 1.82131472112373 0.613327578457657 1.04012651243391 3.77859133527137 2.69292741923902 -1.57381479455007 1.40605083406071 1.01104036067838 3.11501919734608 -0.83285570992758 0.66014228898405 -0.235482608175167 2.67791352915256 0.0334688518380099 -1.80734876033934 0.756963548578362 0.420606040030015 -3.7797784762479 -3.92077646910904 -2.67746414249833 -1.30178582522717 0.505358198589845 -0.598947459894836 -2.05654509263571 0.831316101337043 -0.582708414557548 1.01133371710101 4.97263671643017 1.44944119819507 -2.89397687831297 -4.7083080354552 -0.241848387204216 -1.03726773303909 -1.35757706453774 2.3818553362557 -1.08266688898632 0.0207295005610931 6.39388368358532 1.39072350379334 -6.27995065912383 2.26693981396448 -1.53835580717067 -2.06186532007398 -5.21787674967827 3.02505918160877 -1.94804902533798 1.27645962781692 -2.2219953083069 -0.722737433180624 -4.90504283831789 -0.264087462250335 1.45535742600696 -2.37323806323428 0.0905928559814458 -2.04244469827897 -3.55561673249214 5.48797595087479 4.60066759360963 -5.84241012903589 5.03775830460089 -2.61356014635837 1.89602689133876 2.2025368648672 2.9655179746681 2.89982723280989 3.0686541588436 3.17030823114738 -3.21690272754257 1.05044942190309 3.62188060371813 0.176442183730911 -0.519077313364663 -0.863717851935741 1.26272676672641 3.86010331905116 -2.08364721705505 -1.45012559798968 -2.96013850024783 -2.43218024385633 -1.28202843118015 -2.80181007254319 -4.90834552828839 -2.09158148992149 -1.16597918184916 0.66195973103883 4.15967555761484 -1.35340844987417
"sp4" -1.34167324248706 2.56827387957676 -0.747267006574826 1.16823528076153 -2.30237683022094 0.07235656905468 4.95498999566531 -1.6182402965492 -2.61005726090474 -3.90751232925552 0.522701178402952 -2.3416590538962 -0.996850634401031 -5.38845186585156 1.27494246501452 -0.767540094649024 -2.76297485965785 -4.2399861631189 -4.77716450750515 6.19710020493597 -2.49153532790038 -3.84131044594191 4.18303430859642 1.54441005363146 -2.13084360269043 5.06502085882264 0.27248599178509 0.342953548173989 -1.04446726789301 0.347535515080383 -4.36878627943276 -0.425009384177244 2.28404106977387 -2.64425236158382 -1.70871148407849 4.20415836131912 2.96880945193251 1.24000879079171 4.00397237988996 -3.84017577364548 -4.95748644513669 3.75149908171727 0.64103471326433 -1.17130130555345 0.921184703132752 0.191632482578582 0.904321497517897 0.363229691844437 1.79103091524548 -3.94563756072744 -2.85533181789095 2.4435493777869 -4.72657531159436 -2.59690258648524 3.3757917130726 0.0701871719880245 -2.31794038329142 5.05503804282568 1.53761893668982 0.902245780128149 -0.137178759409124 0.517493165876307 1.03407114034881 2.67639832002554 3.04335206523589 -1.90860842105858 2.84917649764721 -0.435684544070252 4.83939527515918 3.91340191905042 6.0352330672589 -1.30214342563427 -0.160669096683577 2.31760728989287 -3.70602600833588 0.826965337225016 2.57087081669436 3.73842662178495 -0.102796057959992 -6.39517448161436 -0.419240069682862 0.765471598054682 5.70573745346513 0.630617029231845 -2.19684002616986 0.307934202704565 0.847561010580146 5.91405131452693 -3.35711967808802 -0.451391240878933 -1.00138924740476 -0.754651432172015 -1.59446200284723 -0.955906499694458 3.57924647341339 2.58312532020095 4.145833134576 -0.946596131164998 -2.1314888316219 -0.509847791382751
"sp5" 2.72158824320191 0.133380794565723 0.473187529730372 0.99039303730167 0.891233483188062 2.31119955975912 -0.177534414263211 2.13548516944924 -4.51435400118992 2.47499766902556 4.70152405188641 -1.82818418259574 -1.41895941593003 -2.99509591205504 1.16603481654119 2.89598858412368 0.333690443880524 2.05927342637575 1.74104844139008 -1.68457182814395 4.71779849250636 3.14384668417137 -2.53556040792606 -2.0091099779457 -3.32956850228316 0.427837519504867 3.21271042497061 1.21885655114281 2.61163955428986 0.715531554427741 -2.41196083317274 4.50279057473381 2.65722682604616 -1.53889510177281 -1.14796218710523 -1.48462405194949 1.15485274561161 -1.64659469589953 3.16379237111148 1.92858430132674 2.67918189465201 5.0633446528583 -3.78601143977067 -1.44377844868809 3.50366409175936 4.38970499097755 0.758540264764637 -0.671966211711383 3.17074677203836 -0.297751216626948 -0.144056363089161 3.17177455618849 2.6610363644364 -3.09038436360295 3.32536205181615 -5.28521703801578 -0.11186621357818 3.03351687345049 -0.726616185504159 0.733835548278024 5.23235389434459 1.97040300292798 -0.253649693713101 4.72389174242824 3.19263804623568 3.61866126700213 0.0814395442579013 -1.18219661395309 2.79714346159638 2.19292797444902 -4.34359423392182 3.04205401006132 4.7075898528241 5.38194481691912 1.52883741839168 0.120804684618804 -3.6657095704666 1.40366190366927 4.48477065690216 0.157041225044625 2.41510146943453 -1.99638428136687 2.11240246793442 3.0586432592942 -0.403307309891939 -2.98315830396466 3.91717887430393 4.68879954430314 -2.03023362045756 2.19120634796922 1.25752091431559 -0.262790980737321 -1.73530399488331 2.06442390283015 -3.44007867919226 -1.86760886657036 6.61895965950404 1.33413956126195 3.68570197635064 2.49035897077648
"sp6" 0.524470071762935 0.657828091307671 1.11602932200593 3.91885123600367 -2.58788480368311 0.772274953060655 6.66390333501043 1.50122698983352 -0.528893070101487 -1.63972078155802 0.497433754687967 -3.67783075785867 -1.7600937804317 -0.0685004132382812 3.17417881300879 -2.5809226429199 -1.3181518563725 -1.27716331271729 2.36865216912845 6.56070691814154 1.07921096133231 -1.24239854355644 -0.0929169089829707 -2.64535318136173 -1.061302008676 -0.569751841903769 3.57090440936497 1.45747223309707 3.12394060625709 -3.42282505262903 -1.37047007709418 -1.62652410459994 0.680170267106797 -3.82242028236467 0.234734488235673 -2.7539437397605 1.60479351998446 -3.6532482738297 -0.120549697662033 -4.036823460828 -1.5110129472323 -0.111131655472269 -1.00983023995078 -4.46204180330413 3.45871052025517 1.24177066849381 1.15568162094952 3.77309950082911 -2.01929550673591 1.88736412355707 0.685866686636097 -2.80191077577905 -1.68297462614169 0.818451816723133 -2.4966071372991 -0.0919840652393802 3.25968842652938 5.50593957293197 -0.450014029110882 -1.20351830113967 2.6224977652106 4.31256493531695 -2.04107690593541 0.650559430605389 0.865667870351072 1.4901494228054 1.05589505511375 7.24542690619672 3.47152850968001 0.0595631924375466 0.923229247396701 -0.073269174246387 1.4236691181473 -2.67576822454646 -2.02542556366967 2.48894020604853 4.58930723786948 -1.45662406042622 1.99813555831699 -4.67463025948061 2.20685484616357 -1.86717237079037 0.539273755964456 -1.58430708739976 1.39550935645513 1.15461396972416 1.97198061841332 1.94416990879607 0.421559895598068 -1.74554925833276 -1.97202748254151 -1.69020061767853 2.11837846330266 -4.01839303459611 0.76463145042867 1.17346799659867 -4.45433937687309 -1.42157349642243 -4.65450143412293 5.22349968812844
"sp7" 0.0218175519654625 -3.6874988053609 2.73674657293231 -0.514734929878241 2.9220186253789 6.73971307672034 0.469364866229081 0.297111390422528 3.06163720681233 2.8609726937059 0.351364076120842 0.445063330886886 0.0968267402675344 2.30856904631072 2.1925918659847 -4.26458788296642 1.59123782462356 0.609117077959786 4.78057665627969 0.326600314147643 3.86648872751507 3.44293440996417 1.55929996932319 3.63291260111323 -2.19139586471803 6.67097486209871 -3.11535460991029 3.0740750018336 1.68226326457918 1.38375811389775 -0.739647213359883 0.804949989420961 0.423920814856587 0.35027688455708 1.60120921498969 0.146694157516316 1.10365804720106 0.336052995340955 2.92997267395192 3.16619453555227 -2.97040422781007 0.606062314612463 -0.553787132530422 -1.09679588170519 3.63090865156852 -4.52431515186661 4.16865116507093 2.38716352591822 0.814451611960589 -1.16309206581767 3.21963286897438 0.525914939004099 2.96928794944485 0.674295556511341 2.56229863209518 -1.40035943902831 0.330537931730117 4.17923536618004 -2.19504081461972 0.884489328548443 0.586137890228622 2.67629245051744 0.252167572458601 -3.37446101009716 0.946917770796726 -0.886195679313388 -0.606588773867048 -0.565552368359021 -2.20290341070166 -1.31299048773537 -3.46662366286275 -2.72280433781816 0.390651555059987 -0.914110488898155 5.73805274605676 -5.22840578111401 -0.386267139893546 5.30254594290256 6.99466509549896 -3.27616400277018 -0.380975443081786 -0.218483892940283 -1.03369313397795 2.79712422319067 1.48974563205433 0.788461497839747 0.529183331268232 4.93250128809237 -2.34903988146478 -4.65976738419586 -1.27000212649517 1.52651894432493 -0.856454177986404 -3.44868274565764 -3.18926337683797 0.0901039589482186 0.61610932848267 -2.30378046798888 0.0116261435929088 3.03496363070661
"sp8" 1.08517914612548 -0.852736747679157 -0.258817009895085 3.05689554765969 0.808921742418039 -1.58897764995731 2.97982789444817 -1.36108386743541 0.0276110647512497 -2.27175771611095 3.23959070975282 -3.20371457838257 2.63072303941521 -1.92328471750834 1.07153853510387 3.94411847996955 -3.31101521402972 1.66137008709651 -1.91679894425969 0.636817228882855 4.33034482148171 -2.04226331078615 -0.329096081806971 -1.36085866339671 0.649874298030081 4.11638722472465 0.0379641641223656 -3.13611489759073 -3.09937743526948 -1.32442714576802 -1.88692277741713 2.64167825445176 -1.24233962663127 0.839333105557415 -0.441696682537325 2.49155271848111 -3.75044664570239 -0.77873899723069 -2.12949166600579 1.55778451115681 -3.25569281665572 -0.0375616709242323 4.58822285973441 0.705733009316139 3.77180221444994 -0.442033546643285 0.127827648264922 1.88966762179123 2.02708193607203 -0.337171841955984 -2.2478476143825 2.40915464175644 4.38436196625002 4.93432592325691 -1.68452792399627 -1.41087556723785 2.41487650808889 -0.192993060385911 0.424783034074495 5.90577206698497 2.43887358578905 3.38764837509313 -0.680467512249351 1.15890364365477 4.70104338678651 0.959169635569597 0.727205497432769 -0.000747103370209206 1.70758592672971 2.32500026132577 -0.0515531375857591 -2.89647550954028 2.03490016640181 6.11519568145478 -0.801065461287817 -4.27018618259481 -1.50259588996867 -0.0618310991577411 -2.4346771100917 0.319252707199616 2.40885957459164 4.16302024990657 -0.62436116409241 1.00093192042956 4.07767578523845 -2.38942399557583 -1.55584511912763 4.4202014196796 -3.46226513857294 -0.803789741153776 3.99357034582045 -2.50418157506662 -0.703875686413901 0.840123333727384 -1.82492059328697 -2.37145953415911 -1.82376357954721 -1.95714648583701 -2.28390570453407 3.49245786622026
"sp9" -2.27621659273232 0.5702753027516 1.9720244883916 1.1638908799763 3.23766048974276 -1.23921196431156 3.01656936077882 -3.32386327756799 -1.15378746828196 -2.30774330084129 0.647708888805308 0.150910609336359 -1.18332763132216 1.96044425774169 4.66136081143789 -2.39244441096962 -3.55236623925784 -0.690568308847451 -1.12687416494708 0.921033563356645 2.70321094917482 3.31659061571013 1.00846215518506 1.9871986088037 1.71871356678016 3.78156503878346 2.26965739270514 0.041872268539503 -0.0262534590984929 -1.61660158571964 -0.562521463931814 -0.196806217846423 -4.76374110282794 -4.46457234015671 1.25535343216787 2.28515389874719 0.749628683836624 4.19543944892272 0.871392245030643 3.25836421255015 -4.69966186757732 4.11691799574045 0.893256022744808 3.58245428255839 2.7720721331766 -0.907161084683228 3.02681529960968 2.15321634192732 -3.26079787488175 1.23647040431486 5.88306270798926 1.42552804823919 1.71731932395874 5.92286933860733 2.3258124443475 -2.20705004611705 3.03694923441218 2.1937195032566 -0.887514405517465 4.55083078419905 3.83991702483091 3.23577860007349 -4.13324930977522 0.765391511484308 0.352335793923016 0.270838443957685 -0.0850376678635923 3.1407815494863 0.335662344116244 1.26861342864912 -4.5708558536667 1.31550801794272 5.49801190578617 -0.831140062657602 1.26396783845345 0.0232918585196063 -0.426503466365825 3.11769407727332 2.48373543666312 -1.55215167504024 4.40278479055994 -2.58911748684694 1.7453604087103 -1.46685111350593 -1.45842860310544 0.971089131250608 3.16828284162718 5.91889568925361 0.0770085484080393 -1.07837171390497 4.39489423872836 3.22974918068119 -1.62821467368739 3.55061552461917 -2.10931094937118 3.04778146437089 1.02248329526327 0.0628181664671124 1.87623083191646 1.03854550824208
"sp10" 0.365661910223084 -1.13316695597656 1.68170485010367 2.4809527550362 -0.990205334095325 3.28523231028158 4.7394414264703 -1.2869950854786 1.04545421154471 3.59318951004233 2.52936482567807 0.284072446617317 0.0426264114335534 7.23203788323084 5.53126104140758 2.18442471334874 -1.35955221902631 1.45141348122798 5.14549964301375 2.91163035580834 1.70964638867318 0.0713699088775279 -0.842641741702292 0.627707448412132 1.61127750870491 4.35196730773368 2.59669925393079 1.03105228028369 4.91699899257281 6.2392898537294 0.638486796739813 -1.62802084589497 2.06113424495163 1.45981326247732 1.42491767290195 3.53395797076661 2.4996133543346 -1.37989490218131 -2.22827978816216 1.96110412292681 -0.290236406886099 -2.37111163186814 0.586106689608838 -0.786323890452938 -2.36549326047117 -0.820194947238725 -0.709896485895505 0.308903785378512 -6.1130250806387 2.89542025634 0.602879809424999 2.32868769679051 2.26028740880098 3.14768468972508 1.72178442526795 -5.01294485416674 2.96964673554402 -0.918949565799652 -5.14394500258234 0.971273659790934 -0.48512924516222 4.0871432149802 0.89450330791299 0.964846188332291 1.51892669710382 2.55025663709613 -0.487114938298011 5.63999165929077 4.44628774677838 1.76514885908906 0.448560452452177 -4.07679337822962 -1.47166023446783 5.04400529059506 1.55109064783935 1.23892273702405 -0.726986373602959 1.27823436795339 0.213390729688377 0.962568371972844 -1.95074364128716 3.4037104387272 -4.03938619582804 1.5934158457478 -2.01502940141498 -1.55207187741792 3.81308395760945 9.09918894822547 1.8709105908926 -0.127847984288703 3.36838934707767 1.40853549931903 -2.52905213745246 2.25889486772315 1.78081879578447 2.3717769150406 1.96108127522814 0.0302400843150371 1.31634239632397 0.474884647944043
