"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100"
"sp1" -26.6621393448853 -103.076551617185 -23.0907283943723 -10.3903001090154 -51.2886978783736 -16.3241719165958 6.67238421146681 -48.0805909808293 -42.528667053645 -98.6847168817876 -50.3250533520103 11.1099853381259 -38.5111876195162 -17.6272821177689 -14.7530073655871 -22.9331322898039 -28.1051755230994 -14.2525732734197 -47.751172865204 7.96141390764347 -69.1750554402703 -33.9616791580306 -13.4564814081597 -21.7186674562684 -6.70717886890649 -20.0782013297791 16.8355217770371 -41.2759235310828 -38.0812482629214 27.3117523277083 -9.42887177471714 -30.7913843527225 -4.31765715926273 8.82796603610009 4.19471627747974 -22.8330120092967 -34.4327938718719 -39.6512155890688 -13.2039148679527 -8.05231856959697 -25.6751816831447 -2.52480280827578 -5.68852988526696 -0.520379418925095 -26.6639789122374 -4.22071506597509 -38.1284056545391 -65.8220282636859 -12.0229189987655 -44.1621263704565 -106.734277125374 -30.7880583883304 -36.9627035041343 -25.1365872445675 -43.0610898519252 16.435218222807 -16.7520129138936 22.4528522807331 -10.9780066925555 -6.72928933592228 -24.0051874417298 -11.5449636908917 -8.87494643095121 28.2019671484434 -4.63670064104014 36.1734146031222 -37.916661601712 -10.0553429228005 -13.8035466328499 -35.097053582474 -5.22559945008992 34.7122675791358 -7.87137626982519 -24.6020955439969 -17.2378208278406 -7.78478704292456 -61.5312361879642 -6.63124981772528 -59.4457150991131 -2.69281253994344 -8.68508271641391 -58.8226765862096 -27.7972428453435 -2.67507803515041 39.5576422355673 2.68764430313795 -13.1749338890092 -44.9020769803817 5.68727492632563 7.64254161748836 -11.9446202049462 11.0015995472747 -49.0007792693245 -8.50270363695018 6.91502538691886 -19.8374780430943 -78.4031059759596 7.00272590895591 -27.7325917926046 -6.21984636615536
"sp2" -21.1847025511326 -17.7842170005011 -29.8274112119645 -25.474105158494 -3.96314358794649 -41.8327398027405 -16.9193100954145 38.5943043213038 -73.4272430872188 -1.29832855889582 -33.0465233942387 -16.8026851602757 -6.3328102719354 -20.4013507941482 -8.70824984449833 -36.3198859810599 -35.5829472344855 -9.13039639264854 -15.5454766960158 6.80930601040079 -30.9723290037521 -7.53735702090434 -1.43256760597533 15.5082121039661 0.263196824765209 -43.4801069840426 3.71191773163562 24.8619433626894 -13.1851217377318 32.6181646495208 -26.3434104891509 -26.2378988347937 -4.72914807814742 -11.2021460773573 37.3377170204875 -27.7655753617615 9.10139014031128 -7.59010735166184 -8.7318734160679 -22.0439194801522 -16.0824710626115 -17.0778306976027 1.44611805504249 44.5389605282188 -6.52542389661081 -22.8379651332593 -23.7892297179216 -4.85840800375576 -11.3997570633775 -0.750210089911934 53.3338423850476 12.1121381956651 -8.95143431843533 -15.4847968625683 48.0436836772554 -19.4041753360493 -39.6925129158515 -8.80341270324557 -29.948663166777 -16.9257886004101 -20.2611333519767 43.0839883349952 2.98872996800557 -1.70787380677085 -18.8970887014867 -8.1177286619056 0.846132821105904 43.2507034681022 -4.65677576985784 -33.7632001097237 17.6063873797302 29.0751423783571 1.43407968064157 1.18372872629681 -19.3814470852957 -11.6663288533465 -14.920566612063 1.18658321034394 29.091151602654 32.1685925774124 -46.8294292111043 -61.9611908536399 -53.9497636775586 -0.335682159594582 3.08976813893644 -35.6600266093013 56.7411563883775 -42.0229215626202 -28.9219795783314 -27.6536267084836 -25.7740175662591 -2.78091490119485 -6.39864218421076 -3.37075898688421 30.9288831732846 -3.75429381300638 10.1987090622476 -9.01192247712424 -19.15687106864 -42.3102195538639
"sp3" -8.62253805706525 -62.3555281300829 -33.8290719407542 58.3724791156477 39.0270321682274 7.39732762799943 -68.3313410626126 0.597559507222893 -14.379304877842 -25.8006374836241 -51.6933602101601 4.53594849582916 -16.4611516676163 -1.09313202352939 69.8222389058752 -29.215771657227 -16.1054724252604 -22.9675007004362 -31.0260436930424 -2.42561793764591 -15.4847571175976 -2.93790950651479 28.123019112857 4.38950889033102 -15.5993623519868 -13.606691820674 -2.76470204467611 70.1708968586327 -33.6781708997532 -31.3356968652671 -12.4634162485034 -4.29675319256022 -37.0514495058918 74.0156741633714 -11.56340842129 -14.2668828606971 26.4847753645206 -6.98440892963562 13.1497671660609 29.480111027284 -4.63344619760662 -0.0546981541479006 -14.1109505491944 16.0027326248354 50.4576603018909 0.902853827676015 -12.5530284790063 -17.813488104499 -16.0303371198316 -26.0155089590193 8.01092910070631 15.6030611095487 -1.43842122387828 -14.2560590793956 26.7681391646771 -45.9653812544457 -15.4220328178468 22.8743886324641 -40.9908597651348 3.39903658144969 -24.6000159333419 38.3512997784918 -7.38777420262872 74.8477503086543 1.10774431011369 -29.4881000173941 -13.5540939750648 0.346176086696273 3.82125686146662 -1.9178047799182 -17.9854100599434 -17.7474345821369 16.3215207583773 -35.2836548100629 3.4040122475168 32.2393395468852 -20.5981293176605 20.1583568964223 -32.2250624594246 -29.7857173665803 -35.9230034783678 23.7717442654875 -35.6585617219482 15.8432704620575 -32.068496361233 -52.1155364209043 53.9015008972909 -11.2085037251572 0.623481596259959 0.54918396328868 46.8475574637029 -29.783935051056 -12.0017950001944 -35.3158416205902 43.2033702582515 -28.8360118963817 22.7810395728255 25.9005268435397 -39.5807655742444 -84.9587344052842
"sp4" 10.8268823009401 -127.121551405578 -47.4460084927968 -33.3139130118717 64.0787260885594 13.6417543943465 2.63531838836772 18.792730846484 1.23168865499691 -24.2113592849105 -23.0915584349583 -33.4528790995292 -41.4399422246429 -35.2849242789412 3.60897564746234 -45.1609923303289 -94.9841690055513 -7.28546934679521 14.9591907835224 15.9363316626488 -4.90561805926962 -1.88461883006831 -12.6714235104543 -7.06464365627978 -10.315902153331 -4.24509773561253 -4.53951988027396 51.3282527453861 -41.8746468554725 0.549331667121351 -15.4756138782074 -5.14767168505128 -28.3158828048894 3.9828615240416 44.3262170767762 -26.4307611086145 -33.0171735854189 -49.0734118498201 -32.9698828469458 -5.95966350659733 54.827191724087 17.6064015884316 49.0917768444984 61.2963624974012 -30.9141762273677 -14.3896835692457 -29.5840338479313 -17.0387776727547 -35.8314151771558 -34.1934076490232 26.8876529354777 -2.08280175645986 -61.7303390767487 18.5077281383096 59.4928861646793 -4.55447595244682 -32.3526387082863 -1.87919577004753 51.4134817459488 -17.5306026786253 -68.4057520041984 -13.370991661987 14.121265921754 63.5095507958068 18.0337261654556 5.54147877188512 -0.384599773503783 11.018540846544 -26.0231403288586 5.94000041982422 21.7139728961012 36.9803317641113 5.51527768647251 -15.9702474182344 31.3533214413703 -9.12312035486281 -9.44375370734855 12.071515667458 -25.4010377267156 -24.2550628627377 -5.45076434484303 29.2850965418079 14.9674729492045 40.3962256193928 -21.4326113972685 -55.0123710795038 68.4877784679939 -22.3381796805185 0.476721580498757 1.28294726207532 -3.76449169977683 -23.8400948526715 59.5956574911201 -20.234631769958 30.7860132054972 5.18681149977461 17.5500377642077 -15.1338657378308 5.60630276826184 -60.4941098641422
"sp5" -2.48396194047797 -95.9288033544958 -34.2285754210652 33.7176350546453 53.9666584315477 27.5471617086016 9.7748363978688 33.5317345716149 -13.4584498115699 -11.5423588865348 -20.214641903926 19.1413725564691 -20.5989391643557 -23.8072820080608 -4.80210106143601 -42.8966635293658 -75.2626004676229 19.8320821828208 -13.7378806745427 -19.952686161465 12.217199032712 -23.7939147707789 20.5054327533054 -29.2884750466263 5.36175949736612 6.48618495324841 10.9079440741549 30.0862131446759 -12.8962307391897 -10.994547814308 35.5923765830297 -18.6362038586642 -9.13900557127887 6.73193393171376 30.654327115242 -25.5053038565171 -5.66216486613795 -16.7600219859735 38.8924685324889 42.5561207038877 6.79123140907103 -20.1448852978879 6.79284793467937 -2.76166881870349 -15.5331171712655 23.7337057397029 -39.4326227106492 -14.9890273741469 21.1144375982039 -40.3302828865523 -36.2339716353773 48.7949002991879 -49.907675391609 45.8631809066246 30.3595977344086 16.5602258879941 -38.931340923441 6.02611580122629 -41.2033793190213 9.41570682350941 -24.4444981803548 5.81967154729411 -2.64243760448954 -7.62809303616649 -1.36484971117581 75.095505449743 9.58735095859395 -2.00673008489043 29.9476035675684 17.7913716320271 -0.773853538651456 26.6332949053051 -13.8548118972736 -36.2074757575622 31.0903431281609 -27.2921369833763 -25.3555319672713 17.0557367608525 -32.0632186301686 -1.69727156354255 5.47876889469103 1.11234561324421 -6.66632511447604 37.0775164139759 17.4383866929248 -6.47675955749808 9.77828512194365 -23.0565529456801 -24.1167888720091 -16.4718499509173 32.0098079972318 2.20823007346092 -26.1205925789824 -2.44282341866134 12.324779474293 -1.21047954620256 -25.9742527958108 19.9173043984746 -7.66153086812388 -30.684697929746
"sp6" -9.65355473594165 -96.1262348650727 10.9375699933301 -9.70706036210104 57.7542264237604 28.3417909047266 -10.0443237863258 -21.4087152796786 -34.2737546113426 11.5196902749479 9.32271925708581 20.9639956621726 34.6804984456366 -18.4292689047981 -15.8236679876298 46.0526336387411 -11.8514363909686 -12.7114790207069 -53.5750294020639 -3.40586187855308 0.29346613369662 -42.8306889724712 -20.6348934899618 -8.40501981469627 -19.1094145886805 23.5038331970529 6.67021860608022 24.5216291289749 -7.07049103006809 -18.3274899860375 -2.96061599697428 34.7159398214925 -14.8966611928619 -33.8749601134748 31.349924318503 -26.0278229806074 -12.7105432768114 -17.3020900959659 -34.4383959250323 -2.85556738474665 0.784313394926102 -23.0200281917094 5.84615007483129 58.4784167279735 -11.3693245040628 -22.4726261889491 2.74172436639896 54.7486607780301 14.1921938133733 17.4915940649076 -33.9905128703022 10.4255968393864 4.33238185767055 -3.56321680480202 -6.31090769145024 -20.1558881852831 -17.2811559898746 -26.3654173315383 -4.23225916625131 -5.93971767579107 -2.828045198998 -32.0775590107212 -8.73853736799263 11.4219308005447 -7.57297619241343 29.6336326837045 2.8762103863461 -18.1062212392048 10.2080602469693 20.9102174430342 -12.8595246793075 -16.7316341573699 11.6041053226748 35.5341120742997 27.1956112381107 16.7050058964059 57.0847577750824 47.0514061611325 -16.5886224666983 -13.1496332933277 -20.3615537166977 65.5769062691627 32.9535728102658 -8.39674226546368 2.02984288544526 -35.8231660561524 0.490399320487051 14.8260648416589 -1.46177579256485 1.89567057037942 27.9507364536411 -49.9247466499289 68.2057791417262 13.6329491538113 -3.08431431267078 16.5511058797843 23.0683580911464 -37.2737107252958 -16.1190280835366 -13.8331610441258
"sp7" 1.49502881367517 -17.6108693966103 3.89447029994871 -7.57611483127285 -13.9228775547242 45.1919473329235 -27.0443445778072 37.2931919072567 -32.1444573246393 -4.31548588199792 -7.47552153480793 40.0709811281534 -27.2768280895764 49.7934456822751 30.0818113293111 5.2008607865585 -5.59334663382675 52.8618023221973 57.0577050225853 24.0113381857279 2.02560181278991 -1.63470033330724 2.80729328245197 17.3698314604656 0.307538994563594 -38.8932557006893 46.7993519032316 59.7814254608691 -20.1742674066909 29.5186471980954 35.4040918922571 -7.77230976975418 -2.8023827811323 -13.7107744432294 11.7058820572159 -2.29914183326778 -16.7748049094297 -50.342575913538 -31.8910259652942 -6.96220023905119 12.6820754774555 48.0838296592935 -14.0079835226402 5.32494907023954 -6.02183156206068 12.8869216229757 -6.20516503464352 -19.886269674163 2.26557655090871 16.5649178767118 3.27294425779593 -4.95570568278426 34.4792577793396 46.6524204502614 45.4728824928744 -5.77408060452542 39.0689471632554 -7.79264414407132 -2.45502397162119 14.9187384984954 -33.4948560453047 -31.4015561253908 -4.32893953971107 34.3494669525757 31.952102874041 0.258856747762942 7.84686277828263 0.264919841498226 37.5029866924458 19.1827004576263 -6.31267924472051 39.1237202441525 22.4865401104667 -2.02548592505642 -12.129965094863 9.23866810030703 24.2130708836194 17.4249230756728 -3.30000881221989 -12.1902146827173 -42.1310517849566 23.638610448891 -37.0687485605025 -21.5596837250364 41.5326546731243 36.4704174601413 65.3070008615405 9.90304965475012 4.74540768915275 -5.04446067360946 27.6037292854181 -50.2879854981736 59.2696861948348 49.3675591076503 22.2900291342686 36.9234386239352 45.7741554989792 52.7765797696857 -7.59294625230029 -28.6267407079798
"sp8" 20.2701714125857 -9.85757225524979 66.6177283355456 31.1040503746468 -11.938195031862 21.4217476393897 -27.4856060870797 -9.72317958524556 29.1016281105829 -34.5195353392022 -0.579362742318035 41.44082689695 24.4359312859546 -8.58091490971193 -38.1735835045427 19.8711212647475 -53.3768077267385 -1.35929844155901 -14.6716337186125 21.400245515317 -16.5518967229734 -8.55055333423864 32.7955774110374 -22.7712539699018 8.4666323246705 25.2111965781152 47.8729898512431 52.6325405928115 -20.2577944458467 -8.57336230280506 47.5516190531252 -15.258087769678 41.1443957881322 -25.8928893152907 4.98961739429678 14.7713857898601 -18.1762582762025 -15.0191890679785 1.99426899923811 26.2192908246856 17.2121492333468 -27.8770744163618 4.66782523257223 -24.0581865993588 -29.5824929603253 -14.2969805451 63.4423904125452 -21.094828987455 42.0003786583687 44.5878989491954 32.4884789914786 -29.4239451152394 54.7654203753804 9.77718443550539 25.305912160962 -24.3310341086489 -50.2844314408688 30.8705670447404 -14.4961376481852 14.1503564961954 -7.53073880505076 40.1766317905794 31.8479713227206 -25.8510750350815 -9.39351419214413 -4.1622159896103 -9.33022340116989 -17.7056139104001 -20.215741721755 -1.72191823454921 23.3084011338735 51.5819902806036 -2.90638649523468 8.44861152781948 29.8718549525665 35.7022817547743 5.81327665022403 -2.15440075401173 -17.9234304817609 2.34612398059326 -10.9272085332929 21.5465730892357 49.2643093506201 -4.51383130870003 59.2126248376435 40.3044093911168 66.758740453862 -11.680606908545 -19.956567218435 71.8456564264281 22.0044728774494 -8.84595060074302 36.8826504918108 1.43520793622259 31.5276940093112 6.51741220599305 -7.37092776456986 36.4329853906095 27.4436302292154 -61.7466159257786
"sp9" -2.10231469470702 -25.171454879834 26.7513781723437 -7.22976415332728 17.0966915573947 0.240956562005928 38.3053225696335 -2.53099824162934 25.3808437585119 -13.3108870594657 16.581326426607 -25.9124999979402 31.5810147456274 34.5322457747305 -27.4968153411741 4.02357366991434 -1.35222501999382 -11.8905317109223 45.5894766106716 -2.18720334071398 45.0176574176847 50.3006618138441 12.2811443832144 -10.2915754909581 -13.5782196252546 3.49560157880721 -5.12131812246544 32.8291568621189 -28.6561628030615 -13.2287578897146 6.79123159730567 -33.8179491395588 7.71484058940529 65.3815692162329 25.7943516412663 -33.6760477287807 -8.30278952821682 -13.4396371505206 2.00845996674423 25.8707553549901 4.33550818126834 -40.4829191284152 35.8718943528199 -17.6592458916615 0.25156892006841 36.9572184619313 11.8966419521226 15.11402257582 -23.2501345108314 9.63773285629054 7.82868984871555 21.158837829163 54.43030981953 9.77194166914153 -12.9161545437714 -9.54095032553537 -48.3531025095403 47.1036031932534 27.9551140537328 -16.6418182933036 -36.8041902815816 34.369659744613 33.1232712028717 -42.6916463599738 42.7615685400815 21.0585668510863 -11.5069641497819 20.0199886888486 29.9009235786078 9.717557532207 9.01535883518036 19.6874170328714 29.7743846527477 1.80262450995043 0.85901589110607 49.0083708936442 -4.00264215992183 23.4072523565321 -0.33259852717314 -13.8264148016644 -24.8698352297381 47.6458028618831 -13.5582703341995 12.3560785684135 25.5746860151457 64.6070309117596 88.4364983522159 40.700851750006 8.71619812342684 -48.5157005626465 60.9699531699067 -3.93928271707396 -12.9291473043865 1.69997445932625 47.0305172078473 33.4280854756133 4.32625657383919 40.7540607205966 29.2535945464877 -39.9803694318015
"sp10" -6.94152702846352 -70.6371561067729 43.6894702757728 29.3290966353515 20.1775693822684 17.3911312401863 -6.9562164719101 -2.76165869472529 13.9668665278438 3.75388020459151 23.4549698070842 17.1877430081283 -6.87566572427162 31.1791631040406 28.7958176795044 21.3596733913905 47.8912323585669 6.10514838320214 -9.42203166360425 11.5690762145463 34.9256516442982 -10.9363634144483 6.29379658875951 17.574416951891 33.8988987088959 15.2859439451504 -22.679186438531 33.3321552232286 -45.4423089552582 21.0291876754053 -11.848176770315 -2.56462533052585 7.67622456497221 5.83245037659235 22.586924816377 39.1126170969245 10.1071325011904 7.11382514202053 14.8806096597294 0.434229373328796 7.85678656440542 69.6862124584797 17.9926668079982 -1.61403685528112 0.307220565812927 -5.3681950531077 5.48671307368279 2.33601656987907 29.5563575062514 -1.51470169318147 -4.22487965663396 -20.0055446405447 -0.376681444057174 8.54481820820892 22.1665775411804 1.78168914437957 -14.0086077589066 59.1018247756848 34.5816553780272 -15.5577599873322 -1.86137142694044 42.4270021245463 36.092048540595 22.3248442926137 0.0876190740330162 21.5373674366016 0.502636968371463 9.7434912120498 31.4394813797089 -26.7215242185895 -20.7208174152541 51.9433934564304 -14.1332900203344 -36.4147877008694 -2.91052731064913 39.5363039738313 -10.2979698671384 50.5475743190362 46.4952458464131 36.2514934890161 -16.8016404405426 12.6022027679519 41.4644458385541 19.1738625758264 32.4680817781578 4.41031498216697 71.4516163622631 8.67677788360803 53.7501850283803 -28.4095046579472 12.5213581619151 22.1729561224726 -10.0965328480561 0.849924067865405 34.5438058421287 55.7909346859759 13.9996521792517 54.7040001998103 16.0961780191859 -102.859923267042
