"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50"
"sp27" -2.16646976862023 -4.63243624417651 5.04403732831025 -2.28834074614558 -4.89087941159074 8.04293466718132 -4.26039420807503 -1.11525127586575 2.94948865119481 5.5734614786179 -1.31330438384887 -4.42197689873029 1.61623544797372 -1.47769066996501 0.93757000165721 2.45631247226207 -0.322246786425141 5.35216421670698 3.52702108728565 1.84939236023927 7.79831908059024 -0.385403758336558 -1.03775479070485 -0.552545803140399 2.11090780948262 -5.8694522388303 -5.85446175006585 -4.60873648351697 -1.45123641644326 0.136692258880489 0.878638025583658 -1.75658247766055 -0.0780429662545694 1.00049511238338 -5.34285403891611 -4.99595210175656 -0.0477083725887983 1.16032287469714 -4.03877437469148 4.80538998349657 5.04253459550802 3.65425136809071 4.05234018306038 0.872219739954514 -6.85496469675401 2.43565594539366 0.455232592179249 -1.87654560959648 2.6003720762362 3.04720531637707
"sp181" -3.06270754913501 -6.28520496567929 2.81907084322852 -0.113981318347957 -4.40962939297447 6.68798313868476 -5.55930532097329 0.189101309277763 2.87989159344486 5.34825343730755 -0.391265118486921 -7.71053792039712 0.196354916263706 -3.46775675877652 1.48945133567455 0.799716214605929 -1.60502508874897 5.50030161833877 -0.572401501338208 1.05802757329658 6.0794340812784 -1.25075216876825 -1.3213706191229 -1.0040255159623 3.04699599946616 -7.28049681660848 -5.69840544686677 -3.10606458943989 -2.56830032248706 -2.19953588678119 2.11961113168688 -1.77928387676531 1.89321912019913 1.64943290439146 -3.89981227146066 -4.13043692707208 3.80617495125146 3.25191919053933 -3.3923986425831 2.47806684994978 4.91294373079301 3.29598652393426 5.42506594369057 0.599363089005534 -5.09290286842163 0.140240727861529 -1.04596571622657 -0.155988209540173 -0.851283200331742 3.97899790702906
"sp182" -2.98154762677542 -6.78887293484428 3.84889199112343 -0.177488137710645 -4.64174354554279 7.28861990562644 -6.19751184515588 0.0270930259123762 2.07808027439293 4.92169808845498 -0.73385055907481 -7.38244475428129 0.849325896653403 -3.25194053098609 2.05740501958055 1.52989286718899 -1.69189169917656 5.56782264052905 -0.0488057299907749 1.03366550956522 6.06721346239463 -1.71687946169301 -0.909744268179789 -0.607670578000589 3.90255929403894 -8.4333025926242 -6.19494974059783 -2.2190098122105 -2.39870758427244 -1.96734456975731 1.56851900591761 -1.45985442180213 1.51900988349274 1.69157743346901 -4.45341221726507 -3.40189224875137 3.57508112716633 3.10945469973238 -2.89859990902622 2.55463817724594 4.62227199502927 3.44694363144274 5.14887656424368 0.683989852765077 -4.35179371373365 -0.0759334476247765 -1.43530236523968 -0.642757314015806 -1.19921297823301 4.04512153664961
"sp145" -3.32019467881511 -6.44825236258834 4.90841154464796 -0.81711728364865 -4.73650927971197 7.63850389901895 -5.18130635322507 1.6525523009045 2.61252116406463 6.05036032122246 -0.844337091022737 -8.13513643479567 0.771962020541879 -3.71442260552981 0.940453213605942 1.60395344232801 -2.80197974970307 6.83649680540762 -0.216990983312628 0.455967880771824 4.69758246054368 -0.99223779771144 -1.39425535904461 0.0903506829477308 3.08312123180984 -5.94658994323326 -7.99840669980189 -2.58133480692499 -3.19896409505904 -2.06575025317198 1.69697086806962 -2.35906189068663 1.18491640678091 1.75750904057982 -3.48739974938198 -2.28394462918172 3.79988425810638 1.92509704786164 -4.41962601081647 2.9680620981543 3.78957377873061 4.04206627438166 6.04831530021404 0.502643332541238 -4.96106039982616 0.133170257760981 -2.38497814273782 0.245464817688253 -0.515760731531823 3.67643532110837
"sp99" -1.43835916089676 -1.61097328917592 6.0262442955314 1.24694802494715 -3.3186464007713 9.02566707887825 -5.35400074040321 -0.147342603642749 -0.12484750725558 1.44958885118739 3.6754106085394 -2.8756699586091 0.00733588682528459 -1.16257299900651 0.691934801703857 1.09399744037593 -1.35850618900524 6.57906532186802 2.88564770476124 2.39320848001383 8.53892958777589 0.0627606310824653 3.91937641254786 4.25054857668772 3.00511171743821 -7.22973495487353 -3.59986374306224 0.158231306498952 0.0642909546322311 -4.31775381396516 0.874528004213751 1.02321212353147 2.82730228323452 0.595184912601958 -4.41767575533846 -4.37623446676167 -0.703487922455764 -0.276478551497402 -3.95705430330774 -3.15694748880935 0.876183531857569 1.02907173484868 6.01393058826668 2.43082200944461 -6.57228003751218 0.315572664480921 0.26320328234367 0.574948814389007 4.9793673810342 0.163959748507196
"sp199" -3.98159202208149 -0.987381832909192 3.08385573056291 2.31639598929273 -3.67123941080061 7.59899133018221 -6.87146721571838 -1.55492387713667 1.36849441429999 3.189851235597 4.47298280815693 -2.54018183253581 2.0282548513759 -0.450188727697659 0.840775995711935 1.34210184453694 -1.08146892103449 6.17268072503185 1.25661243493127 3.05660010622942 10.2523589875622 -0.398750143077919 5.40675285455198 1.95211633562601 1.1526358183014 -6.8026426667845 -3.76599429555088 0.424240521690692 1.05364778701111 -3.60792326417337 -0.0893139556213283 0.426115948824668 -0.252670507204737 0.754311726599255 -3.73628060996783 -4.24042227628396 -0.895675084717746 0.460508598796756 -5.13753751644377 -4.36627343351939 -0.728962228699357 1.06772243987003 5.85597581929515 1.22176570888668 -5.72910421484903 -1.20541810204487 -2.15089887802712 1.42952235731766 5.27268826593565 0.211150740274051
"sp200" -4.34480139636557 -0.715281333226908 2.98546128338234 2.19394958385908 -3.72190936818325 7.83830471043661 -6.63855763688296 -1.70903442473918 1.28536657304971 3.1973168582373 4.8634746045112 -2.85734740164464 1.57166108044574 -0.559626219456709 0.784530361574529 1.458383127797 -1.03207801730109 5.93341360026507 1.35544262704912 2.76429385331148 10.1936442670878 -0.52068608373379 5.19822277572129 1.9403735261653 0.929040452845318 -7.03448310326392 -3.90685782947378 0.582818549997467 1.19187872125422 -3.43073606197829 -0.217224456450864 0.311601831460359 -0.145258285983292 0.426634431574346 -3.38237300588365 -4.64566426584989 -1.00549305383589 0.556034064641093 -4.88496698647015 -4.50406861601971 -0.790923260329182 1.06956524791786 5.96994867104357 1.08935268255636 -5.68081700158816 -1.10407917462851 -1.99273256543319 1.15930163294917 5.33189106018213 0.429099924287186
"sp125" -2.78131929248831 0.34672136532227 3.60404200150828 1.35939621012322 -4.30604943438982 7.1168481910724 -6.64787873415796 -1.60159008199883 1.30429334226917 2.84529199367231 3.70475846612067 -3.39609967859585 1.7375326454611 -0.381738442402842 1.30708698311339 -0.0196053824595939 -0.858339458304051 6.26144754595268 2.31728929827753 2.94571653665598 11.1584478137081 0.465826709239079 4.5209392154505 2.79822004536984 2.11125648774333 -7.99925659612193 -4.50590195597944 -1.42283660218792 0.301604742076484 -4.32011797088227 1.75951247472724 -0.431773424606265 0.955601990646291 0.186322192493766 -4.31521599690408 -5.30905085788028 -2.23996095016552 1.24467311878075 -5.43644666529376 -3.79819039871027 -0.679127465812456 1.53273624635318 5.25598903432282 2.69103473712176 -6.00328565669636 0.82559734613547 -2.21449354647417 1.29905111810878 5.81024290018813 0.634877879579621
"sp94" -3.11441894056407 0.0989431775985521 5.89565891130154 0.637249739963872 -4.89606105893071 9.37638648755417 -6.58285463842253 -1.61656893705289 0.137393750549822 4.25730292154831 3.32131351092415 -6.35401738034388 1.74597714456585 -1.28881667746812 1.80008712625948 1.66711968324095 -1.74415444292833 5.33657223258657 2.08220183067447 3.59887309572613 8.20490458963727 -0.199401385062932 3.45004791909166 2.63110308205201 2.43785033881575 -8.29582871185724 -4.36796523787859 -0.657610886701298 -1.39621277769163 -4.25173575108043 1.03278213810229 0.57598984677555 1.78328958860253 0.510779772960276 -4.7644347836828 -4.20311035584378 -1.06071384292108 0.940964931373398 -4.17884088067618 -2.95445001548913 -0.92643851617097 -0.321075116623813 4.70713842030255 1.27068986995565 -7.41570047201474 1.65901975051025 -1.41952468319217 0.329209917805524 4.70144049020774 0.60013838979186
"sp195" -0.265219536551336 -3.86798134321868 3.06395650044134 0.231600376947289 -9.07983392898255 3.79229763443364 -3.17388728687629 -7.03047062072319 1.63222805734101 0.441795880941049 1.87724579780761 -2.52050273632781 4.75235133163069 -4.72627652480883 6.71880345500052 -5.34950100152549 -2.86217430632795 6.95267182726179 -1.65888358136717 5.85781878890375 6.20304407707586 -2.6558282015054 1.05892003220665 -2.67678170856672 3.04602909640292 -2.18692992712888 -1.80712956350213 -7.51395782910316 0.645359154253487 -0.340497965686287 7.29598592019739 -6.24923196192791 1.32963858297002 1.98115682583525 -5.50003199388126 -11.5081047532282 3.01913769075229 5.08950647086865 -0.0942282004814301 -1.09736236610035 -0.274999651083177 1.08024613872664 5.54162998728728 2.66920429405919 -11.035291088149 2.67532169437827 -0.0830613682192109 -2.71105457274282 -1.54181390409559 0.954737562121829
